978289598007X, , Moi Pierre Huneau, Moi Pierre Huneau narration, , 
978276401144X, Ã deux, , À deux, , 
978289633092X, , Les îles mystérieuses, Les îles mystérieuses, , 
978289649518X, Le chant de la terre innue, , Le chant de la terre innue, , 
978289450462X, Caillou livre sac a dos famille, , Caillou, , 
978202025379X, , Salut Galarneau, , , Salut Galarneau
978276041164X, La Trahison des corps, , La trahison des corps, , 
978292334229X, Le Chagrin des étoiles, , Le chagrin des étoiles, , 
978276093150X, , Sidoine, Sidoine ou La dernière fête, , 
978289021327X, , Une première pour Étamine Léger, Une première pour Étamine Léger, , 
978092183343X, , Swimming into the light, Swimming into the light, , 
978289419126X, , Les paysages de l extase, Les paysages de l extase, , 
978276460263X, , Julia et les fouineurs de jardin, Julia et les fouineurs de jardin, , 
978289052984X, , Julia et les fantômes, Julia et les fantômes, , 
978298166871X, , Goût de racines et d étoiles, Goût de racines et d étoiles, , 
978289423118X, , Bleu sur blanc, Bleu sur blanc, , 
978276400380X, Nouvelles érotiques de femmes, , Nouvelles érotiques de femmes, , 
978276400089X, Autre femme la maitresse, L autre femme la maîtresse, , , 
978289051739X, , Comme sur des roulettes, Comme sur des roulettes, , 
978276440173X, , Julie et le visiteur de minuit, Julie et le visiteur de minuit, , 
978292315318X, , Taximan, Taximan, , 
978289428677X, , L énigme du sommet noir, L énigme du sommet noir, , 
978289051812X, , L obscur pouvoir de la Malinche, L obscur pouvoir de La Malinche, , 
978298107706X, , Anthologie du tanka francophone, Anthologie du tanka francophone, , 
978289261290X, , Saltimbanques, Saltimbanques, , 
978292342585X, , Aventuriers des mers, Aventuriers des mers, , 
978292332632X, , Plumes vilaines et jambes de laine, Plumes vilaines et jambes de laine, , 
978292222503X, , C est parce que, C est parce que, , 
978289295066X, La littérature et le non verbal, La littérature et le non verbal, , , 
978276460038X, , Borderline, Borderline, , 
978289051853X, , Le secret de Simon, Le secret de Simon, , 
978292360301X, , La gifle, La gifle, , 
978289647383X, , , Les Portes de Québec tome 1, Les Portes de Québec Tome 1 compact Faubourg Saint Roch, 
978289006422X, La déchirure, La déchirure, La déchirure, , 
978292214549X, La mémoire du lac NÂ 43, La mémoire du lac, La mémoire du lac, , 
978276402409X, Pour filles seulement, , Pour filles seulement désolée les gars, , 
978289540309X, , Le vampire qui aimait le lait, Le vampire qui aimait le lait, , 
978289021581X, , Tu rêves Pitchounette, Tu rêves Pitchounette, , 
978289021908X, GD VOYAGE DE MARGUERITE, , Le grand voyage de Marguerite, , 
978292391092X, Charlot Nº 1, , Charlot On voit ta maison d ici, , 
978289666151X, , Il ne faut pas parler dans l ascenseur, Il ne faut pas parler dans l ascenseur, , 
978289225613X, Le millionnaire paresseux, Le millionnaire paresseux, , , 
978289543814X, Mickey traverse la riviere, , Mickey traverse la rivière, , 
978292214878X, Montre moi la maison, , La maison, , 
978292276233X, , Maxime à l Halloween, Maxime à l Halloween, , 
978289005666X, La tragédie de l homme, , La tragédie de l homme, , 
978292189833X, , Pièces de résistance en quatre services, Pièces de résistance en quatre services, , 
978289111510X, A force d oubli, À force d oubli, , , 
978289647334X, , , L adieu au monde, L Adieu au monde, 
978289723235X, , , Pas de deux, Pas de deux, 
978292397531X, , La poupée de Kokoschka, La poupée de Kokoschka, , 
978289046426X, , Par les ongles retenue poésie, Par les ongles retenue, , 
978289512588X, , Toupie raconte une histoire, Toupie raconte une histoire, , 
978298082602X, , D ambre et de fleurs Kohaku to hana to, D ambre et de fleurs Kohaku to hana to, , 
978289583226X, , La couturière, La couturière, , 
978298025722X, , Arrête moi de vieillir, Arrête moi de vieillir, , 
978289031347X, , Phée Bonheur, Phée Bonheur, , 
978276440338X, , Lady Cartier, Lady Cartier, , 
978289021777X, , L héritage de la pirate, L héritage de la pirate, , 
978289431419X, Les fiancés du Rhin, , Les fiancés du Rhin, , 
978289512965X, , Petite poule, Petite poule, , 
978289455727X, , Isa L île des exclus, Isa tome 1, , 
978289435137X, Crapule le chat N º 5, , Crapule le chat, , 
978292288401X, , Contes et menteries du Bas du Fleuve, Contes et menteries du Bas du Fleuve, , 
978292369810X, , Louve Wolf, Louve Wolf, , 
978289021780X, Emile et gratte poil, , Émile et Gratte Poil, , 
978289430482X, , Ma vie assassinée, Ma vie assassinée, , 
978289723654X, , , Curieux de nature volume 2, Curieux de nature Tome 2 Les fleurs sauvages, 
978289647445X, , Amnesia, Amnesia, Amnesia, 
978289051499X, , Le soleil de Gauguin, Le soleil de Gauguin, , 
978088512070X, Å uvres créatrices complètes, Oeuvres créatrices complètes, , , 
978289615072X, La saga d Illyge NÂ 142, , La saga d Illyge, , 
978289006347X, Un livre de morale, Un Livre de morale, , , 
978177076321X, , Pénitence, Histoires du Village, , 
978292185650X, , Sortir de soif, Sortir de soif, , 
978289660098X, Garfield NÂ 48, , Garfield, , 
978289435460X, Les dragouilles NÂ 1, , Les dragouilles, , 
978289579506X, CAPITAINE POULET LE, Le capitaine Poulet, Le capitaine Poulet, , 
978289512985X, , La montgolfière, La montgolfière, , 
978289005627X, 111 Wooster Street, 111 Wooster Street, 111 Wooster Street, , 
978289111113X, Aussi vrai que le soleil, Aussi vrai qu il y a du soleil derrière les nuages, , , 
978289714107X, Une Charlotte olympique, , Une Charlotte olympique, , 
978289590115X, , , Le centre 312, , le centre 312
978289018693X, , Six heures vingt, Six heures vingt, , 
978289021938X, CABINET DU DOCTEUR K, Le cabinet du Docteur K, Le cabinet du Docteur K et autres histoires d amours contrariées, , 
978289406180X, , Mariaagélas, Mariaagélas, , 
978292189812X, , Jos Connaissant, Jos Connaissant, , 
978289005005X, Satan Belhumeur, Satan Belhumeur, , , 
978289695983X, CHAMP MAUDIT LE, Le champ maudit, Le champ maudit, , 
978092071760X, , Counterpanes, Counterpanes, , 
978289430730X, , Les carnets de Cora, Les carnets de Cora, , 
978292226565X, , La grande tricoteuse, La grande tricoteuse, , 
978289723767X, , , Zazie volume 2, Zazie Tome 2 C est poche, 
978289660482X, Le secret des ailes magiques, , De nouveaux amis, , 
978289295022X, Agénor Agénor Agénor et Agénor, Agénor Agénor Agénor et Agénor, , , 
978289512035X, , Edmund the awful racoon, Edmund the terrible raccoon, , 
978289435734X, Le cerbère de l enfer Nº 8, , Le cerbère de l enfer, , 
978298062501X, , Une envie d océan, Une envie d océan, , 
978292366221X, Le Rocket, Le Rocket, , , 
978289695470X, VICTOR CORDI T04 LE COEUR, , Victor Cordi, , 
978292402555X, La bande à Smikee Tome 2, , La bande à Smikee, , 
978289537045X, , La nuit de tous les vampires, La nuit de tous les vampires, , 
978289430081X, , La pucelle, La pucelle, , 
978289647578X, , , Le torrent, Le Torrent, 
978292214851X, 003 casse bonbon attrape rhume, , Casse bonbon attrape un rhume, , 
978289591263X, , , Klovis et les monstres, , Klovis et les monstres
978088566134X, Cet ete qui chantait dd0010, Cet été qui chantait, , , 
978276460109X, , Dans la foudre et la lumière, Dans la foudre et la lumière, , 
978289006608X, Nouvelles d Amérique, Nouvelles d Amérique, Nouvelles d Amérique, , 
978289021673X, , La marathonienne, La marathonienne, , 
978289295024X, La plus belle île, La Plus belle île, , , 
978289579517X, GROTTE DE LA DEESSE, , La grotte de la déesse, , 
978289516022X, , Le bruit de la mouche, Le bruit de la mouche, , 
978289021740X, , Mes douceurs, Mes douceurs, , 
978289539108X, , Solstice désir, Solstice désir, , 
978289633024X, , À quatre pas de la mort, À quatre pas de la mort, , 
978276460321X, , Le siècle de Jeanne, Le siècle de Jeanne, , 
978292133402X, , Île rosée turquoise, Île rosée turquoise, , 
978289431137X, Clairiere aux secrets la, , La clairière aux secrets, , 
978276481189X, Chère Arlette, , Chère Arlette, , 
978276400047X, Chambre froide, , Chambre froide, , 
978289585712X, , Le bonheur des autres tome 2, Le bonheur des autres tome 2 Le revenant, , 
978289579265X, SUPER TOUTOU NO02 CONTRE, Super Toutou contre les savants fous, Super Toutou contre les savants fous, , 
978289428087X, , Le homard voyageur, Le homard voyageur, , 
978289046835X, , Silencieux lassos, Silencieux lassos, , 
978292391099X, Scienta Tome 2, , Scientia t 2 L assaut, , 
978292181837X, , Ces voix du silence, Ces voix du silence, , 
978289703166X, Clinique Valrose Tome 1, , Clinique Valrose, , 
978292397566X, , , Blanc dehors, , Blanc dehors
978289647573X, , , Treize tome 2, TREIZE Tome 2 Terreur à la polyvalente, 
978289647111X, , , L adieu au monde, L Adieu au monde, 
978276400194X, Couleurs du reve, , Les couleurs du rêve, , 
978289295249X, Le désert mauve, Le désert mauve, Le désert mauve, , 
978289111685X, Le Génie québécois, Le génie québécois histoire d une conquête, , , 
978276040685X, Petit manuel du parfait entar, Les entarteurs, , , 
978292269145X, , Malek et la main de Fatima, Malek et la main de Fatima, , 
978289647200X, , , Une toute petite mort, Une toute petite mort, 
978289450895X, Bébé Caillou Mes petits imagiers, , Mes petits imagiers, , 
978289430214X, , Miss Septembre, Miss Septembre, , 
978276400145X, Premiere dame, , La première dame, , 
978289052970X, , Le poids des ombres, Le poids des ombres, , Le poids des ombres
978276040403X, A propos d independance, À propos d indépendance, , , 
978289037996X, , , Les fausses notes, , Les fausses notes
978292451943X, , De bois debout, De bois debout, , 
978289651259X, FETE, , La fête, , 
978289723141X, , , Le baiser du lion, Le Baiser du lion, 
978298158140X, , Le cahier de Fantaisie poésie à colorier, Le cahier de Fantaisie, , 
978292391077X, Mamie Carie et le mystère des sucreries, , Mamie Carie et le mystère des sucreries, , 
978292222580X, 044 une fleche pour cupidon, , Une flèche pour Cupidon, , 
978276040292X, Ah l amour l amour dd0091, Ah l amour l amour, , , 
978289018476X, , Trois secondes où la Seine n a pas coulé, Trois secondes où la Seine n a pas coulé, , 
978289111894X, Pas legers de la folie, , Les pas légers de la folie, , 
978292017697X, Gros lot, Gros lot, , , 
978289396127X, , Celle dont le coeur est faîte d amour, Celle dont le coeur est faîte d amour, , 
978289615014X, Même les pierres NÂ 99, Même les pierres, Même les pierres, , 
978289031166X, , L absente, L absente, , 
978289435410X, Les serpents NÂ 3, Les serpents, , , 
978292334297X, Émile en vacances, , Émile en vacances, , 
978289006489X, , Au petit matin, Au petit matin, , 
978289026286X, Un simple soldat, Un simple doldat, , , 
978276254048X, , Moulik et le voilier des sables, Moulik et le voilier des sables, , 
978289052701X, , La démarche du crabe, La démarche du crabe, , 
978289024156X, , La Rose morte, La rose morte, , 
978292214877X, Montre moi la nature, , La nature, , 
978289529029X, , Louna et le dernier chevalier, Louna et le dernier chevalier, , 
978289431571X, Les saisons de l espérance Tome 2, Les saisons de l espérance tome 2 Le désenchantement, , , 
978289111915X, Enfant du samedi, , L enfant du samedi, , 
978289450099X, , Caillou tidies his toys, Caillou tidies his toys, , 
978289647753X, , , Moi j avais pas l habitude de naître, Moi j avais pas l habitude de naître, 
978289037972X, , La dernière course de Mado Bélanger, La dernière course de Mado Bélanger, , 
978289051782X, , Rude journée pour Robin, Rude journée pour Robin, , 
978289111981X, , Les chemins d Ève tome 2, Les chemins d Ève, , 
978292294431X, VISAGES DE MARIE, , Visages de Marie, , 
978289435403X, Kimo le dernier Shaman Tome 2, , Kimo le dernier shaman, , 
978276400152X, Cuisine sanglante, , Cuisine sanglante, , 
978289021874X, NOMADE, Le nomade, Le nomade, , 
978289517075X, , Bécassine l oiseau invisible, Bécassine l oiseau invisible, , 
978289031515X, , Un travelo nommé Daisy, Un travelo nommé Daisy, , 
978289695197X, SUCREDOR T 2 UNE CREATUR, , Sucredor, , 
978289381892X, Denis Monette la trilogie choc, , Denis Monette, , 
978292425157X, TESTE ET APPROUVE, Testé et approuvé le Québec en plus de 100 expériences extraordinaires, , , 
978289031741X, , Blanc bonsoir, Blanc bonsoir, , 
978289435430X, La cité maudite NÂ 1, , Luna, , 
978289607273X, Le dromadaire au nez rouge Nº 128, , Le dromadaire au nez rouge, , 
978276040439X, Viens faire l humour et le pl, Viens faire l humour et le plaisir, , , 
978289428982X, , Murmures d Eaux, Murmures d eaux, Murmures d eaux, 
978289579709X, PIANISTE DE LA FIN DU M, , L antihorloge 3 Le pianiste de la fin du monde, , 
978292360312X, , Métarevers, Métarevers, , 
978289431132X, , L homme qui décrocha la lune, L homme qui décrocha la lune, , 
978292386019X, , L heureux destin des fous, L heureux destin des fous, , 
978289770037X, IMPORTANCE DE MATHILDE, L importance de Mathilde Poisson, L importance de Mathilde Poisson, , 
978289111732X, Quete de kurweena, La quête de Kurweena, La quête de Kurweena, , 
978289651265X, FELICIEN ET LA GROSSE POM, , Félicien et la grosse pomme, , 
978289703187X, Projet Chrysalide, , Projet Chrysalide, , 
978289261480X, , Le reste du temps, Le reste du temps, , 
978292294442X, DREDIO, Dredio, Dredio, , 
978292381344X, Meuh c est à qui ces grosses fesses là, , Meuh c est à qui ces grosses fesses là, , 
978276213137X, , Ray le fils de Molly, Ray le fils de Molly, , 
978292274511X, , Romantisme à l essai, Romantisme à l essai, , 
978289502206X, , Les amours perdues, Les amours perdues, , 
978276400322X, Coin de paradis Un, , Un coin de paradis, , 
978289647456X, , , Chère Laurette, Chère Laurette Tome 2 compact À l écoute du temps, 
978289647141X, , , Le vengeur masqué contre les hommes perchaudes de la lune, Le Vengeur masqué contre les hommes perchaudes de la Lune, 
978289006637X, , La mémoire du soleil, La mémoire du soleil, , 
978289695988X, JE SUIS UN MONSTRE, , Je suis un monstre, , 
978289751133X, Garfield Nº 68, , Garfield, , 
978289723776X, , , Bébé Boum volume 4, Bébé boum Tome 4 La queue de la tornade, 
978289021610X, DES FANTOMES SOUS LA MER, Des fantômes sous la mer, Des fantômes sous la mer, , 
978289651397X, ZUNIK T01, Je suis Zunik Le championnat, Zunik, , 
978289450770X, Caillou Chaque goutte compte, , Chaque goutte compte, , 
978289018267X, , L envers des choses, L envers des choses, , 
978276480373X, Pour de vrai, Pour de vrai, Pour de vrai, , 
978292066063X, TOUT POUR PLAIRE A NO01, Tout pour plaire à mon nouveau papa, Tout pour plaire à mon nouveau papa, , 
978289647879X, , , Ce pays de rêve, Ce pays de rêve Tome 2 La déchirure, 
978276460691X, , Le monde le lézard et moi, Le monde le lézard et moi, , 
978289435530X, Les dragouilles NÂ 8, , Les dragouilles, , 
978289537020X, , L enfant du Mékong, L enfant du Mékong, , 
978289599088X, , Crac Qui va là, Crac Qui va là, , 
978289502184X, , Il s appelait Thomas, Il s appelait Thomas, , 
978289406084X, , Faire sa mort comme faire l amour, Faire sa mort comme faire l amour, , 
978289018696X, , Ce qu elle voit, Ce qu elle voit, , 
978276257036X, , Sophie et la fille du pirate, Sophie et la fille du pirate, , 
